Index,Time,(((exo_controller).xzy_shoulder).INS_shoulder).xzy_order_angle[0],(((exo_controller).xzy_shoulder).INS_shoulder).xzy_order_angle[1],(((exo_controller).xzy_shoulder).dm_motor[0]).angle_in_degree,(((exo_controller).xzy_shoulder).dm_motor[1]).angle_in_degree,TargetAngle1,TargetAngle2
13808,27.615965,-24.5767422,-31.4586468,-27.1681976,17.3544178,-29.4856834,15.5143156
13809,27.617962,-24.6023941,-31.4491558,-27.2119141,17.3107052,-29.5212116,15.4787884
13810,27.619977,-24.6283588,-31.439621,-27.2337723,17.2888489,-29.5567322,15.4432678
13811,27.621973,-24.6543407,-31.4292564,-27.2556229,17.2451363,-29.592247,15.407753
13812,27.623965,-24.6804218,-31.4176788,-27.2774811,17.2014217,-29.6277542,15.3722458
13813,27.625962,-24.7067909,-31.4056816,-27.3211975,17.1795654,-29.6634808,15.3365183
13814,27.627963,-24.7336044,-31.3939438,-27.3649063,17.1358528,-29.6989765,15.3010244
13815,27.629964,-24.7607098,-31.3826542,-27.4086227,17.1139965,-29.7346897,15.2653112
13816,27.631980,-24.7878418,-31.3716393,-27.4523315,17.070282,-29.7701702,15.2298298
13817,27.633957,-24.814949,-31.3600693,-27.4741898,17.0484257,-29.8056431,15.194356
13818,27.635961,-24.8418941,-31.3472767,-27.5179062,17.0265694,-29.8413372,15.1586637
13819,27.637963,-24.8692379,-31.3333702,-27.561615,17.0047131,-29.8767967,15.1232033
13820,27.639962,-24.8974342,-31.31917,-27.5834732,16.9610004,-29.9124756,15.0875244
13821,27.641958,-24.9265022,-31.3054867,-27.6490479,16.9172859,-29.9479218,15.0520792
13822,27.643973,-24.9559288,-31.2931061,-27.6708984,16.8735733,-29.9835854,15.0164146
13823,27.645963,-24.9847698,-31.2815971,-27.6927567,16.851717,-30.0192432,14.9807568
13824,27.647959,-25.0131302,-31.2690029,-27.6927567,16.8080044,-30.0546665,14.9453325
13825,27.649963,-25.0420532,-31.2541199,-27.7146149,16.7861462,-30.0900841,14.9099159
13826,27.651961,-25.0712624,-31.2381611,-27.7364731,16.7424335,-30.125494,14.874506
13827,27.653974,-25.0998859,-31.2227001,-27.7583237,16.7205772,-30.1611214,14.8388777
13828,27.655961,-25.1282234,-31.2082481,-27.8020401,16.6768646,-30.196516,14.803483
13829,27.657961,-25.1570835,-31.1949425,-27.8457565,16.6550064,-30.231905,14.768096
13830,27.659961,-25.1867275,-31.1821232,-27.8894653,16.6112938,-30.2675095,14.7324905
13831,27.661965,-25.2163925,-31.1685753,-27.9331818,16.5675812,-30.3028812,14.6971178
13832,27.663977,-25.2456379,-31.1539555,-27.9768906,16.5457249,-30.3384724,14.6615276
13833,27.665961,-25.2747173,-31.1384296,-27.9987488,16.5238667,-30.3738289,14.6261711
13834,27.667961,-25.3035965,-31.1232777,-28.0643234,16.480154,-30.4091778,14.5908213
13835,27.669961,-25.3323135,-31.1095524,-28.1080322,16.4582977,-30.444521,14.55548
13836,27.671958,-25.3614616,-31.0967312,-28.1517487,16.4145851,-30.4800797,14.5199213
13837,27.673977,-25.3912621,-31.0841293,-28.1735992,16.3708706,-30.5154057,14.4845953
13838,27.675979,-25.4220695,-31.0705795,-28.1954575,16.327158,-30.5509472,14.4490519
13839,27.677960,-25.4537754,-31.055603,-28.2173157,16.3053017,-30.5862579,14.4137421
13840,27.679963,-25.4859028,-31.0394497,-28.2610321,16.2834454,-30.6215591,14.3784399
13841,27.681959,-25.5175896,-31.0230923,-28.3047409,16.2397308,-30.6570778,14.3429213
13842,27.683964,-25.5490189,-31.0069313,-28.3484573,16.2178745,-30.6923637,14.3076363
13843,27.685980,-25.581213,-30.9911919,-28.3703156,16.1741619,-30.7276421,14.2723579
13844,27.687958,-25.6138096,-30.9761314,-28.3921661,16.1304493,-30.7631359,14.2368641
13845,27.689963,-25.6468658,-30.9606743,-28.4358826,16.0648785,-30.7983971,14.2016029
13846,27.691960,-25.6805305,-30.9438553,-28.4358826,16.0430222,-30.8336487,14.1663504
13847,27.693962,-25.7145901,-30.925375,-28.4577408,15.9993095,-30.8688927,14.1311064
13848,27.695961,-25.7482967,-30.9066944,-28.5014496,15.9774532,-30.9043541,14.0956459
13849,27.697979,-25.7814751,-30.8890591,-28.545166,15.9337387,-30.9395809,14.0604191
13850,27.699960,-25.8147106,-30.8728447,-28.5888748,15.9118824,-30.9750252,14.0249758
13851,27.701962,-25.8485184,-30.8575993,-28.610733,15.8681698,-31.0102348,13.9897652
13852,27.703963,-25.8827991,-30.8405476,-28.6544495,15.8244553,-31.0454369,13.9545641
13853,27.705964,-25.9173203,-30.8206272,-28.6981583,15.802599,-31.0806293,13.9193707
13854,27.708008,-25.9518032,-30.799778,-28.7200165,15.7588863,-31.1160374,13.8839626
13855,27.709962,-25.9860153,-30.7794838,-28.7637329,15.73703,-31.1512127,13.8487873
13856,27.711958,-26.0203476,-30.7602825,-28.8074417,15.6933174,-31.1863785,13.8136206
13857,27.713962,-26.05509,-30.7421932,-28.8511581,15.6277466,-31.2217617,13.7782393
13858,27.715961,-26.0897827,-30.7250233,-28.8948669,15.6058903,-31.2569103,13.7430906
13859,27.717963,-26.1246872,-30.7078609,-28.9385834,15.5621777,-31.2922726,13.7077265
13860,27.719974,-26.1598434,-30.6898708,-28.9604416,15.5403194,-31.327404,13.672596
13861,27.721959,-26.1949253,-30.6711483,-29.0041504,15.4966068,-31.3625259,13.637475
13862,27.723963,-26.2301922,-30.6526318,-29.0478668,15.4528942,-31.3978615,13.6021385
13863,27.725963,-26.2658005,-30.6350212,-29.0915833,15.4091816,-31.4331875,13.5668116
13864,27.727959,-26.3019485,-30.6170139,-29.1352921,15.3654671,-31.4682827,13.5317183
13865,27.730000,-26.3389301,-30.5978622,-29.1571503,15.3436108,-31.5033665,13.4966335
13866,27.731980,-26.3759155,-30.5783539,-29.2008667,15.3217545,-31.5384426,13.4615583
13867,27.733963,-26.4122677,-30.558321,-29.2227173,15.2998981,-31.5737305,13.4262686
13868,27.735965,-26.4489212,-30.5377293,-29.2445755,15.2780418,-31.6087875,13.3912125
13869,27.737962,-26.4862061,-30.5180607,-29.2882919,15.212471,-31.6438351,13.3561659
13870,27.739963,-26.5236244,-30.499712,-29.3320541,15.1687584,-31.6790943,13.3209047
13871,27.741977,-26.5610352,-30.4816284,-29.3539124,15.1250439,-31.7141228,13.2858772
13872,27.743965,-26.5986843,-30.4624386,-29.3757706,15.1031876,-31.7491417,13.2508593
13873,27.745964,-26.636692,-30.4414368,-29.3976288,15.0813313,-31.7841492,13.2158508
13874,27.747964,-26.6747551,-30.4197102,-29.419487,15.0376186,-31.8191471,13.1808519
13875,27.749963,-26.7122135,-30.3990345,-29.4631958,15.0157623,-31.8543606,13.1456404
13876,27.751978,-26.7494278,-30.3796577,-29.5069122,14.9720478,-31.8893394,13.1106615
13877,27.753964,-26.7865562,-30.3616123,-29.550621,14.9283352,-31.92453,13.075469
13878,27.755961,-26.8237915,-30.3437843,-29.5943375,14.8846226,-31.9594898,13.0405102
13879,27.757961,-26.8611851,-30.3250809,-29.6380463,14.8627663,-31.9944382,13.0055609
13880,27.759962,-26.8981133,-30.3056755,-29.6817627,14.8409081,-32.0296021,12.9703999
13881,27.761977,-26.9347744,-30.2860355,-29.7036209,14.8190517,-32.0645294,12.9354706
13882,27.763965,-26.9712963,-30.267086,-29.7473297,14.7753391,-32.0994492,12.9005518
13883,27.765963,-27.007452,-30.2498569,-29.7910461,14.7316265,-32.1343575,12.8656435
13884,27.767961,-27.0439682,-30.2337036,-29.8347626,14.687912,-32.1694794,12.8305225
13885,27.769963,-27.0808945,-30.2174988,-29.8566132,14.6660557,-32.2043648,12.7956343
13886,27.771965,-27.1178455,-30.2007465,-29.8784714,14.6441994,-32.2394638,12.7605343
13887,27.773972,-27.154932,-30.1832352,-29.9221878,14.6222878,-32.274334,12.725667
13888,27.775964,-27.1916809,-30.165596,-29.944046,14.6004314,-32.3094101,12.690589
13889,27.777962,-27.2282486,-30.1486092,-29.9658966,14.5785751,-32.3442574,12.6557426
13890,27.779963,-27.2645226,-30.1330128,-30.009613,14.5567188,-32.3790932,12.6209068
13891,27.781961,-27.3004971,-30.1184769,-30.0533218,14.491148,-32.4139175,12.5860815
13892,27.783978,-27.336628,-30.1037617,-30.0751801,14.4474354,-32.4487343,12.5512667
13893,27.785973,-27.3723297,-30.0880699,-30.0970383,14.4037228,-32.483757,12.5162411
13894,27.787963,-27.4076595,-30.0714417,-30.1407547,14.3818665,-32.5185509,12.4814482
13895,27.789960,-27.4424744,-30.0554256,-30.1626053,14.3381519,-32.5535545,12.4464445
13896,27.791959,-27.4763584,-30.0405445,-30.2063217,14.3162956,-32.5883255,12.4116735
13897,27.793973,-27.5101604,-30.0260658,-30.2500381,14.2507267,-32.6230888,12.3769131
13898,27.795960,-27.5442238,-30.0119686,-30.2937469,14.2070122,-32.6580582,12.3419418
13899,27.797963,-27.5783844,-29.9978352,-30.3374634,14.1632996,-32.6927948,12.3072033
13900,27.799964,-27.6123104,-29.9828854,-30.3593216,14.1414433,-32.7277451,12.2722549
13901,27.801964,-27.6458912,-29.9671726,-30.3811722,14.1414433,-32.7624626,12.2375383
13902,27.803961,-27.6792488,-29.9516201,-30.4248886,14.1195869,-32.7971649,12.2028332
13903,27.805974,-27.7124157,-29.9372654,-30.4685974,14.0758724,-32.8318596,12.1681395
13904,27.807964,-27.7459583,-29.9247837,-30.5123138,14.0103035,-32.8667641,12.1332359
13905,27.809963,-27.780323,-29.9133263,-30.5560303,13.9665909,-32.9014359,12.0985651
13906,27.811959,-27.8150196,-29.9015331,-30.5778809,13.9228764,-32.9363174,12.0636845
13907,27.813963,-27.8494682,-29.8889256,-30.5997391,13.9010201,-32.9709625,12.0290356
13908,27.815980,-27.8836193,-29.8753872,-30.6434555,13.8791637,-33.0056,11.9943981
13909,27.817961,-27.9176846,-29.861269,-30.6871643,13.8354511,-33.040226,11.9597731
13910,27.819963,-27.9516373,-29.8478146,-30.7308807,13.7917366,-33.0748405,11.9251585
13911,27.821960,-27.9853497,-29.8357658,-30.7745972,13.7261677,-33.1096649,11.890336
13912,27.823962,-28.0188179,-29.8243694,-30.818306,13.7043114,-33.1442566,11.8557453
13913,27.825963,-28.0524273,-29.8124104,-30.8620224,13.6824551,-33.1790543,11.8209457
13914,27.827979,-28.0868282,-29.7992477,-30.8620224,13.6605968,-33.213623,11.7863789
13915,27.829960,-28.1212349,-29.785141,-30.9057312,13.6168842,-33.2481766,11.7518234
13916,27.831959,-28.1551094,-29.7713699,-30.9494476,13.5950279,-33.2827225,11.7172794
13917,27.833987,-28.1890125,-29.7593403,-30.9931564,13.5294571,-33.3172531,11.6827478
13918,27.835989,-28.2229939,-29.7486496,-31.0150146,13.5076008,-33.3519936,11.6480083
13919,27.837978,-28.2571144,-29.7378578,-31.0368729,13.4638882,-33.3865013,11.6135006
13920,27.839996,-28.2917519,-29.7261143,-31.0587311,13.4420319,-33.4209938,11.5790043
13921,27.841959,-28.3265324,-29.7128696,-31.0805893,13.4201756,-33.4554787,11.5445204
13922,27.844093,-28.3605156,-29.6989193,-31.1024399,13.4201756,-33.4899521,11.5100489
13923,27.845989,-28.3937263,-29.686161,-31.1461563,13.376461,-33.5246315,11.4753704
13924,27.847986,-28.4267521,-29.6751232,-31.1898651,13.3327484,-33.5590782,11.4409237
13925,27.849978,-28.4596615,-29.6656151,-31.2335815,13.2890358,-33.5937309,11.4062691
13926,27.852151,-28.5091133,-29.6513824,-31.277298,13.2453213,-33.6281548,11.3718472
13927,27.853964,-28.5256538,-29.6457596,-31.2991486,13.223465,-33.6627808,11.3372173
13928,27.855963,-28.5582733,-29.6344318,-31.342865,13.2016087,-33.6971779,11.3028202
13929,27.857960,-28.5900497,-29.6237507,-31.3647232,13.1797523,-33.7317848,11.2682161
13930,27.859980,-28.6213951,-29.6140823,-31.408432,13.157896,-33.7661552,11.2338438
13931,27.861963,-28.6524467,-29.6047478,-31.4521484,13.1141815,-33.8005142,11.1994839
13932,27.863959,-28.6833458,-29.5958652,-31.4958649,13.0486126,-33.835083,11.1649179
13933,27.865963,-28.7145214,-29.5872593,-31.5177155,13.0049,-33.8694153,11.1305838
13934,27.867964,-28.7467194,-29.5775261,-31.5614319,12.9830437,-33.9037361,11.096262
13935,27.869979,-28.7790051,-29.5672779,-31.5614319,12.9611855,-33.9380455,11.0619535
13936,27.871960,-28.810545,-29.5575218,-31.6051407,12.9393291,-33.9725609,11.0274382
13937,27.873963,-28.842001,-29.5476418,-31.6269989,12.9174728,-34.0068436,10.9931555
13938,27.875965,-28.8734341,-29.5387115,-31.6925735,12.8519039,-34.0413322,10.9586668
13939,27.877963,-28.9043255,-29.5314465,-31.7362823,12.8081894,-34.075592,10.9244099
13940,27.879965,-28.9351501,-29.5243015,-31.7581406,12.7644768,-34.110054,10.8899479
13941,27.881980,-28.9664917,-29.5160866,-31.7799988,12.7426205,-34.1442833,10.8557167
13942,27.883963,-28.9987335,-29.5060444,-31.801857,12.7207642,-34.1787186,10.8212805
13943,27.885963,-29.0310612,-29.4950905,-31.8237076,12.6770496,-34.212925,10.787076
13944,27.887964,-29.0626392,-29.4849091,-31.8892822,12.633337,-34.2471161,10.7528849
13945,27.889963,-29.0935459,-29.4764156,-31.932991,12.5896244,-34.2815094,10.7184887
13946,27.891974,-29.1244354,-29.4693737,-31.9767075,12.5459099,-34.3156776,10.6843243
13947,27.893963,-29.155632,-29.4624386,-32.0204163,12.5021973,-34.3500443,10.6499557
13948,27.895975,-29.1872768,-29.4539585,-32.0422745,12.480341,-34.384182,10.6158171
13949,27.897961,-29.2193336,-29.4430428,-32.0641327,12.4584846,-34.4185257,10.5814762
13950,27.899963,-29.2510166,-29.4311905,-32.1078491,12.4147701,-34.4528542,10.5471478
13951,27.901974,-29.2827015,-29.4206448,-32.1515579,12.3710575,-34.4869499,10.513051
13952,27.903962,-29.3141041,-29.4123249,-32.1952744,12.3273449,-34.5210342,10.4789667
13953,27.905963,-29.3452492,-29.4054604,-32.2389832,12.3054886,-34.5551033,10.4448967
13954,27.907964,-29.3771076,-29.3988495,-32.2608414,12.2617741,-34.5893745,10.4106245
13955,27.909964,-29.4094563,-29.3914146,-32.2826996,12.2399178,-34.6236343,10.3763647
13956,27.911960,-29.4410725,-29.3828316,-32.3045578,12.1962051,-34.6576653,10.3423367
13957,27.913972,-29.4723454,-29.373785,-32.3701248,12.1524925,-34.6918945,10.3081055
13958,27.915963,-29.504034,-29.3656712,-32.4356918,12.108778,-34.7261124,10.2738886
13959,27.917964,-29.535696,-29.3588142,-32.4794083,12.0650654,-34.7600975,10.2399015
13960,27.919963,-29.5673637,-29.3520546,-32.4794083,12.0432091,-34.7942886,10.2057123
13961,27.921961,-29.5996056,-29.3441639,-32.5012665,12.0213528,-34.8282471,10.1717548
13962,27.923973,-29.6319332,-29.3352604,-32.5231247,11.9776382,-34.8621902,10.1378098
13963,27.925960,-29.6637096,-29.3262787,-32.5668335,11.9557819,-34.8963356,10.1036634
13964,27.927963,-29.6948013,-29.3179283,-32.6324081,11.9120693,-34.9302521,10.0697479
13965,27.929964,-29.7257442,-29.3105755,-32.6542587,11.8683567,-34.9643707,10.0356302
13966,27.931959,-29.7575569,-29.3037319,-32.6761169,11.8246422,-34.9982567,10.0017433
13967,27.933963,-29.7896442,-29.2966137,-32.6979752,11.8027859,-35.0321312,9.96787071
13968,27.935977,-29.8219681,-29.2883301,-32.6979752,11.8027859,-35.0662041,9.93379593
13969,27.937964,-29.8550339,-29.278429,-32.7198334,11.7809296,-35.1000481,9.89995193
13970,27.939964,-29.8873672,-29.268177,-32.7198334,11.7590733,-35.1338768,9.8661232
13971,27.941959,-29.9191418,-29.2591438,-32.7416916,11.7153587,-35.1679077,9.83209229
13972,27.943964,-29.9510899,-29.2516441,-32.7635422,11.6716461,-35.2017059,9.79829216
13973,27.946038,-29.9824467,-29.2452507,-32.8072586,11.6279335,-35.2357101,9.76429176
13974,27.947962,-30.0139275,-29.2384548,-32.872879,11.5842209,-35.2694778,9.7305212
13975,27.949962,-30.0454521,-29.2305145,-32.9165955,11.5842209,-35.3032341,9.69676495
13976,27.951960,-30.0767899,-29.2220116,-32.9603119,11.5623627,-35.3371925,9.66280842
13977,27.953963,-30.1079865,-29.213335,-32.9821625,11.5405064,-35.3709183,9.62908173
13978,27.955965,-30.138176,-29.2044792,-33.0477371,11.5186501,-35.4046288,9.59537029
13979,27.958001,-30.1674423,-29.1958427,-33.1133041,11.4967937,-35.4383278,9.56167412
13980,27.959958,-30.1969967,-29.1879597,-33.1570206,11.4530811,-35.4722214,9.52777767
13981,27.961958,-30.227129,-29.1810608,-33.1788712,11.4093666,-35.5058899,9.49411106
13982,27.963960,-30.2574692,-29.1749725,-33.2007294,11.365654,-35.539753,9.46024609
13983,27.965963,-30.2883854,-29.1688213,-33.2225876,11.3437977,-35.573391,9.42660999
13984,27.967963,-30.3199539,-29.1622372,-33.2444458,11.3219414,-35.6072273,9.39277458
13985,27.969977,-30.3519878,-29.1549358,-33.3100128,11.3000851,-35.640831,9.35916901
13986,27.971958,-30.3845139,-29.1462479,-33.3537292,11.2563705,-35.6746368,9.32536411
13987,27.973962,-30.4177876,-29.1365433,-33.3755875,11.2126579,-35.70821,9.29178905
13988,27.975961,-30.4514122,-29.1279507,-33.397438,11.1689453,-35.7417717,9.25823021
13989,27.977963,-30.4848976,-29.120306,-33.4192963,11.1252308,-35.775528,9.22447205
13990,27.979979,-30.5184631,-29.1113873,-33.4192963,11.1033745,-35.8090553,9.19094372
13991,27.981959,-30.5520382,-29.1006908,-33.4411545,11.0596619,-35.8425713,9.1574297
13992,27.983961,-30.5852604,-29.0893421,-33.4630127,11.0377502,-35.8760681,9.12393284
13993,27.985961,-30.6183033,-29.078577,-33.5067215,10.9940376,-35.9097633,9.09023762
13994,27.987961,-30.6506615,-29.0699615,-33.5722961,10.9503231,-35.9432297,9.05677128
13995,27.989961,-30.6829662,-29.062521,-33.6160049,10.9066105,-35.9768944,9.02310753
13996,27.991978,-30.7164745,-29.0538044,-33.6597214,10.8847542,-36.0103264,8.98967266
13997,27.993963,-30.7507896,-29.0429592,-33.6815796,10.8410397,-36.0437469,8.95625401
13998,27.995959,-30.7858486,-29.0295277,-33.7252884,10.8191833,-36.0773621,8.92263794
13999,27.997980,-30.8216858,-29.0145168,-33.7690048,10.797327,-36.1109619,8.88903809
14000,27.999963,-30.8574181,-29.0004101,-33.8345718,10.7536144,-36.1443329,8.85566711
14001,28.001975,-30.8920231,-28.9887295,-33.8564301,10.7098999,-36.1776886,8.82231236
14002,28.003963,-30.9259834,-28.9790077,-33.8782883,10.644331,-36.2110252,8.78897285
14003,28.005963,-30.9610081,-28.9692154,-33.9001389,10.6224747,-36.2445602,8.75543785
14004,28.007964,-30.9972115,-28.9585915,-33.9219971,10.6006184,-36.2778702,8.72213173
14005,28.009963,-31.0339489,-28.9470291,-33.9657135,10.5569038,-36.3111572,8.68884087
14006,28.011973,-31.0703526,-28.9347992,-34.0312805,10.5350475,-36.3446465,8.6553545
14007,28.013961,-31.1067657,-28.9226856,-34.0749969,10.4913349,-36.377903,8.62209702
14008,28.015963,-31.1437092,-28.911026,-34.0968552,10.4476223,-36.4113579,8.58864403
14009,28.017965,-31.1806679,-28.899662,-34.1187057,10.4257641,-36.4445801,8.55541897
14010,28.019963,-31.2175331,-28.8874893,-34.140564,10.3820515,-36.4777908,8.52221012
14011,28.021979,-31.2543182,-28.8738899,-34.1624222,10.3601952,-36.5109825,8.48901749
14012,28.023957,-31.2911396,-28.8593731,-34.2061386,10.3601952,-36.5443687,8.4556303
14013,28.025963,-31.3278484,-28.8452721,-34.2498474,10.3383389,-36.5775299,8.422472
14014,28.027965,-31.3636494,-28.8330708,-34.3154144,10.2946243,-36.610672,8.38932896
14015,28.029961,-31.3989735,-28.8228378,-34.3372726,10.2509117,-36.6440086,8.35599232
14016,28.031979,-31.434639,-28.8126888,-34.3372726,10.2071991,-36.6771164,8.32288361
14017,28.033963,-31.4709167,-28.800951,-34.3591309,10.1853428,-36.7104187,8.28958035
14018,28.035963,-31.5075264,-28.7876663,-34.3591309,10.1416283,-36.7434959,8.25650597
14019,28.037964,-31.5438385,-28.7741432,-34.3809891,10.119772,-36.7765541,8.22344685
14020,28.039964,-31.5792599,-28.7615929,-34.4028473,10.0979156,-36.809803,8.19019508
14021,28.041960,-31.6135101,-28.7502403,-34.4246979,10.054203,-36.8430405,8.15696049
14022,28.043975,-31.6473942,-28.7396221,-34.4684143,10.0104885,-36.8760452,8.12395287
14023,28.045962,-31.6816521,-28.7293701,-34.5339813,9.96677589,-36.9092484,8.0907526
14024,28.047964,-31.7163296,-28.7187462,-34.5776978,9.92306328,-36.9422188,8.05777931
14025,28.049973,-31.7510166,-28.7069855,-34.599556,9.90120697,-36.9751778,8.02482319
14026,28.051959,-31.7854538,-28.6948814,-34.6432648,9.87934875,-37.0083237,7.9916749
14027,28.053974,-31.8194065,-28.6835537,-34.6869812,9.85749245,-37.0412483,7.95875359
14028,28.055961,-31.8526516,-28.6726532,-34.7525482,9.83563614,-37.0741501,7.92584896
14029,28.057961,-31.8854713,-28.6619778,-34.7962646,9.79192352,-37.1070366,7.89296246
14030,28.059961,-31.9190044,-28.6519413,-34.8181229,9.74821091,-37.1401176,7.85988331
14031,28.061965,-31.953825,-28.6425667,-34.8399734,9.72635269,-37.1729698,7.82703161
14032,28.063962,-31.9892941,-28.6330395,-34.8618317,9.68264008,-37.2060127,7.79398775
14033,28.065973,-32.0246964,-28.6232262,-34.9055481,9.66078377,-37.2388306,7.76117086
14034,28.067965,-32.0599785,-28.6128063,-34.9492569,9.63892746,-37.2718391,7.72816277
14035,28.069964,-32.0960045,-28.6013737,-34.9929733,9.61707115,-37.3046188,7.69538116
14036,28.071959,-32.1324692,-28.5895233,-35.0366898,9.57335663,-37.3373833,7.66261721
14037,28.073962,-32.1689873,-28.5781612,-35.0366898,9.52964401,-37.3701286,7.62987089
14038,28.075979,-32.2054596,-28.5671101,-35.0585403,9.4859314,-37.4030647,7.59693384
14039,28.078139,-32.259922,-28.5507278,-35.0803986,9.44221687,-37.4357758,7.56422329
14040,28.080014,-32.2776718,-28.5448551,-35.1022568,9.42036057,-37.4684677,7.53153038
14041,28.081962,-32.3130608,-28.5326462,-35.1459656,9.37664795,-37.5013542,7.49864769
14042,28.083959,-32.3489151,-28.5197601,-35.189682,9.35479164,-37.534008,7.46599102
14043,28.086024,-32.3850479,-28.507616,-35.2333984,9.31107712,-37.5668564,7.43314409
14044,28.087992,-32.4203911,-28.4969063,-35.2771072,9.2673645,-37.5994759,7.40052366
14045,28.090095,-32.4556694,-28.4861984,-35.2989655,9.22365189,-37.6320801,7.36792088
14046,28.092159,-32.5088158,-28.4684849,-35.3208237,9.20179558,-37.6648712,7.33512878
14047,28.093976,-32.5269661,-28.4612122,-35.3645325,9.17993736,-37.6974373,7.30256271
14048,28.095994,-32.5634689,-28.4459553,-35.4301071,9.13622475,-37.7299843,7.27001476
14049,28.097959,-32.5994301,-28.4304295,-35.4519653,9.11436844,-37.762516,7.23748493
14050,28.099964,-32.6343956,-28.416256,-35.4956741,9.07065582,-37.7952347,7.20476627
14051,28.101958,-32.6686897,-28.4044495,-35.5175323,9.0269413,-37.8277283,7.17227364
14052,28.103974,-32.7026825,-28.3946571,-35.5393906,8.98322868,-37.8604088,7.13959217
14053,28.105963,-32.7363167,-28.3856239,-35.5612411,8.96137238,-37.8928642,7.10713625
14054,28.107976,-32.7703285,-28.3755169,-35.6049576,8.93951607,-37.9253006,7.07469893
14055,28.109962,-32.8050003,-28.3637352,-35.648674,8.89580154,-37.9577217,7.04227972
14056,28.111958,-32.8393822,-28.351635,-35.6923828,8.87394524,-37.9903259,7.00967312
14057,28.113976,-32.8731079,-28.3407116,-35.714241,8.83023262,-38.0227089,6.97729158
14058,28.115962,-32.9063835,-28.3310776,-35.7579575,8.78652,-38.0552788,6.94472265
14059,28.117962,-32.9394073,-28.3217392,-35.779808,8.7646637,-38.0876198,6.91237879
14060,28.119961,-32.9724388,-28.3114643,-35.8016663,8.72094917,-38.1199455,6.88005352
14061,28.121958,-33.005455,-28.300045,-35.8453827,8.69909286,-38.1524582,6.84754133
14062,28.123962,-33.0383835,-28.2883759,-35.8672409,8.69909286,-38.1847458,6.81525373
14063,28.125979,-33.070507,-28.2780457,-35.9109497,8.67723656,-38.2172203,6.78277969
14064,28.127963,-33.1016121,-28.2696991,-35.9546661,8.65538025,-38.2494698,6.75053024
14065,28.129963,-33.1324463,-28.2619457,-35.9765167,8.61166573,-38.2819061,6.71809483
14066,28.131959,-33.1634903,-28.2534676,-35.9983749,8.56795311,-38.3141174,6.68588352
14067,28.133963,-33.1949463,-28.2440147,-36.0202332,8.52424049,-38.3463097,6.65369129
14068,28.135973,-33.2261543,-28.2339592,-36.0420914,8.50238419,-38.3784828,6.62151814
14069,28.137965,-33.2567329,-28.2240124,-36.0639496,8.48052788,-38.4108391,6.58915949
14070,28.139963,-33.286953,-28.2147846,-36.1076584,8.43681335,-38.4429741,6.55702496
14071,28.141960,-33.317009,-28.2062702,-36.1513748,8.41495705,-38.47509,6.52490997
14072,28.143962,-33.3469734,-28.198246,-36.1950836,8.39310074,-38.5073891,6.49260998
14073,28.145961,-33.3769264,-28.1906872,-36.2169418,8.34938812,-38.5394669,6.46053362
14074,28.147978,-33.4068413,-28.1832809,-36.2606583,8.3056736,-38.5715218,6.42847633
14075,28.149963,-33.4368858,-28.1753597,-36.2825089,8.26196098,-38.6035614,6.39643908
14076,28.151962,-33.4671707,-28.1665688,-36.3043671,8.26196098,-38.6355782,6.36442137
14077,28.153963,-33.497097,-28.1574249,-36.3699417,8.21824837,-38.6677818,6.33221912
14078,28.155963,-33.5261269,-28.1490993,-36.3917923,8.21824837,-38.6999626,6.30003691
14079,28.157978,-33.5545158,-28.1421852,-36.4355087,8.19639015,-38.7319221,6.26807785
14080,28.159978,-33.5822029,-28.1368618,-36.4574203,8.15267754,-38.7638626,6.23613882
14081,28.161959,-33.609745,-28.1318798,-36.4792786,8.13082123,-38.7959824,6.20401621
14082,28.163962,-33.6383591,-28.1257153,-36.5011368,8.08710861,-38.8278847,6.17211676
14083,28.165963,-33.6676292,-28.1182995,-36.5229874,8.04339409,-38.8599663,6.1400342
14084,28.167976,-33.6965103,-28.1099911,-36.5448456,8.02153778,-38.8918266,6.1081748
14085,28.169963,-33.7242775,-28.1018944,-36.5667038,7.97782469,-38.9236641,6.07633495
14086,28.171959,-33.7508354,-28.0950298,-36.6104126,7.95596838,-38.9554863,6.04451513
14087,28.173961,-33.7769432,-28.0896053,-36.654129,7.93411207,-38.9874878,6.01251316
14088,28.175963,-33.8034325,-28.0847607,-36.6759872,7.8903985,-39.019268,5.98073339
14089,28.177962,-33.8298798,-28.0796299,-36.719696,7.84668493,-39.0510254,5.94897413
14090,28.179973,-33.856102,-28.0738392,-36.7415543,7.80297232,-39.0829659,5.91703272
14091,28.181958,-33.8817215,-28.0672379,-36.7852707,7.78111601,-39.1146851,5.88531399
14092,28.183960,-33.9071274,-28.0600185,-36.8289795,7.73740244,-39.1465874,5.85341358
14093,28.185963,-33.932476,-28.0529537,-36.8726959,7.71554613,-39.1782646,5.82173538
14094,28.187963,-33.9571915,-28.0469818,-36.8945541,7.67183256,-39.2099228,5.79007769
14095,28.189998,-33.9806404,-28.0424538,-36.9382629,7.64997625,-39.2417603,5.75823879
14096,28.191958,-34.0038643,-28.0384979,-36.9601212,7.60626268,-39.2733765,5.72662163
14097,28.193962,-34.0281258,-28.0341015,-36.9819794,7.56254911,-39.3049736,5.69502544
14098,28.195964,-34.0534058,-28.0283394,-37.0256882,7.54069281,-39.3365517,5.66344929
