Index,Time,(((exo_controller).xzy_shoulder).INS_shoulder).xzy_order_angle[0],(((exo_controller).xzy_shoulder).INS_shoulder).xzy_order_angle[1],(((exo_controller).xzy_shoulder).dm_motor[0]).angle_in_degree,(((exo_controller).xzy_shoulder).dm_motor[1]).angle_in_degree,TargetAngle1,TargetAngle2
8957,17.913988,-6.67045355,-28.2241993,-24.8076324,25.135479,-26.6618481,26.6618481
8958,17.915983,-6.66846323,-28.2683601,-24.8294907,25.1573353,-26.677475,26.677475
8959,17.918002,-6.66520786,-28.3140469,-24.8513412,25.1573353,-26.6930981,26.6930981
8960,17.919984,-6.66168165,-28.3604851,-24.8731995,25.1791935,-26.7087116,26.7087116
8961,17.921989,-6.65746689,-28.4083977,-24.8731995,25.2010498,-26.7243214,26.7243214
8962,17.923988,-6.65400743,-28.4571133,-24.9169159,25.2447624,-26.7399216,26.7399216
8963,17.925984,-6.65056753,-28.5054607,-24.9606247,25.288475,-26.755518,26.755518
8964,17.928004,-6.6470418,-28.552597,-25.0043411,25.3540459,-26.7711048,26.7711048
8965,17.929985,-6.64306974,-28.5978165,-25.0480499,25.3759022,-26.7866859,26.7866859
8966,17.931985,-6.63869905,-28.6416054,-25.0699081,25.3978138,-26.8022614,26.8022614
8967,17.933989,-6.63529634,-28.6853333,-25.0917664,25.3978138,-26.8178291,26.8178291
8968,17.935983,-6.63145113,-28.7305431,-25.0917664,25.3978138,-26.8333893,26.8333893
8969,17.938003,-6.62654352,-28.7768993,-25.1136246,25.3978138,-26.8489437,26.8489437
8970,17.939983,-6.62201309,-28.8238392,-25.1136246,25.3978138,-26.8644924,26.8644924
8971,17.941985,-6.61854935,-28.8714428,-25.1136246,25.4196701,-26.8800316,26.8800316
8972,17.943987,-6.61473751,-28.9193115,-25.1354828,25.4196701,-26.895565,26.895565
8973,17.945984,-6.61168575,-28.9661674,-25.1573334,25.4415264,-26.9110928,26.9110928
8974,17.94799,-6.60925579,-29.0121403,-25.1791916,25.4633827,-26.9266129,26.9266129
8975,17.950003,-6.60720682,-29.0563965,-25.2010498,25.485239,-26.9421253,26.9421253
8976,17.951984,-6.60433817,-29.1002083,-25.2447662,25.5289536,-26.9576321,26.9576321
8977,17.953991,-6.60206127,-29.1438637,-25.2666168,25.5945225,-26.9731293,26.9731293
8978,17.956006,-6.60022211,-29.1885777,-25.288475,25.5945225,-26.9886227,26.9886227
8979,17.957991,-6.59789944,-29.2350159,-25.288475,25.6163788,-27.0041065,27.0041065
8980,17.959999,-6.59477758,-29.2831936,-25.288475,25.6163788,-27.0195847,27.0195847
8981,17.961989,-6.5920105,-29.3321991,-25.3103333,25.6163788,-27.0350571,27.0350571
8982,17.963989,-6.5892868,-29.381319,-25.288475,25.6163788,-27.0505199,27.0505199
8983,17.965985,-6.58690786,-29.4309273,-25.288475,25.6163788,-27.0659771,27.0659771
8984,17.967985,-6.58461237,-29.4803028,-25.288475,25.6163788,-27.0814266,27.0814266
8985,17.97,-6.58198595,-29.5278854,-25.288475,25.6163788,-27.0968704,27.0968704
8986,17.971984,-6.57915068,-29.5736713,-25.3103333,25.6382351,-27.1123066,27.1123066
8987,17.973988,-6.57597685,-29.6176643,-25.3103333,25.6382351,-27.1277351,27.1277351
8988,17.975983,-6.57306242,-29.659687,-25.3103333,25.6382351,-27.1431561,27.1431561
8989,17.977991,-6.57087612,-29.7014256,-25.3321915,25.6600933,-27.1585712,27.1585712
8990,17.979991,-6.5680809,-29.7439442,-25.3540497,25.6600933,-27.1739769,27.1739769
8991,17.982,-6.56316662,-29.7877846,-25.3977585,25.7038059,-27.1893787,27.1893787
8992,17.983988,-6.55855942,-29.831356,-25.4196167,25.7256622,-27.204771,27.204771
8993,17.985991,-6.55527782,-29.8737526,-25.4633255,25.7912331,-27.2201557,27.2201557
8994,17.987988,-6.55130959,-29.9159393,-25.5070419,25.8130894,-27.2355347,27.2355347
8995,17.989985,-6.54816008,-29.9586716,-25.5289001,25.856802,-27.250906,27.250906
8996,17.992075,-6.54686594,-30.0000973,-25.5726089,25.856802,-27.2662697,27.2662697
8997,17.993989,-6.54525518,-30.0410442,-25.5726089,25.8786583,-27.2816277,27.2816277
8998,17.995983,-6.54316998,-30.0827484,-25.5944672,25.8786583,-27.2969761,27.2969761
8999,17.997991,-6.54004765,-30.1245117,-25.5944672,25.8786583,-27.3123188,27.3123188
9000,17.999983,-6.53737593,-30.1677055,-25.6381836,25.8786583,-27.3276539,27.3276539
9001,18.001991,-6.53462267,-30.2124825,-25.6600418,25.9005146,-27.3429813,27.3429813
9002,18.004,-6.53149843,-30.2573967,-25.6818924,25.9005146,-27.3583012,27.3583012
9003,18.005985,-6.52813673,-30.3019638,-25.7256622,25.9223728,-27.3736153,27.3736153
9004,18.008005,-6.52595091,-30.3448925,-25.7475204,25.9442291,-27.3889198,27.3889198
9005,18.009983,-6.524158,-30.386467,-25.7475204,25.9879417,-27.4042187,27.4042187
9006,18.011984,-6.5230999,-30.4278164,-25.7475204,26.0316544,-27.419508,27.419508
9007,18.01399,-6.52304411,-30.4693966,-25.7475204,26.0753689,-27.4347916,27.4347916
9008,18.016,-6.52171421,-30.5122681,-25.7475204,26.0753689,-27.4500675,27.4500675
9009,18.017985,-6.51969147,-30.55686,-25.7475204,26.0972252,-27.4653358,27.4653358
9010,18.019984,-6.51914978,-30.6025848,-25.7475204,26.0972252,-27.4805984,27.4805984
9011,18.021985,-6.51949453,-30.6480217,-25.7475204,26.0972252,-27.4958515,27.4958515
9012,18.023988,-6.51881266,-30.6923237,-25.7475204,26.0753689,-27.511097,27.511097
9013,18.026,-6.51859856,-30.7332211,-25.7693787,26.0972252,-27.5263367,27.5263367
9014,18.02799,-6.51741314,-30.7715263,-25.7693787,26.0753689,-27.5415668,27.5415668
9015,18.029986,-6.51580524,-30.8090172,-25.7693787,26.0972252,-27.5567894,27.5567894
9016,18.031989,-6.51390791,-30.8451824,-25.7693787,26.0972252,-27.5720062,27.5720062
9017,18.033988,-6.51127958,-30.8810234,-25.7693787,26.0972252,-27.5872154,27.5872154
9018,18.036001,-6.50832272,-30.9180946,-25.7912292,26.1190815,-27.6024151,27.6024151
9019,18.037985,-6.50398397,-30.9566917,-25.7912292,26.1409378,-27.617609,27.617609
9020,18.039986,-6.49941111,-30.9960213,-25.8130875,26.1409378,-27.6327934,27.6327934
9021,18.041988,-6.49544954,-31.0348225,-25.8349457,26.1846504,-27.6479721,27.6479721
9022,18.043986,-6.49132967,-31.0726719,-25.8568039,26.2283649,-27.6631432,27.6631432
9023,18.04599,-6.48717546,-31.1099129,-25.8786621,26.2720776,-27.6783047,27.6783047
9024,18.048002,-6.48463202,-31.1458378,-25.9223709,26.3157902,-27.6934605,27.6934605
9025,18.049984,-6.48326921,-31.1808491,-25.9660873,26.3376465,-27.7086067,27.7086067
9026,18.051987,-6.48178768,-31.2157269,-25.9879456,26.3376465,-27.7237473,27.7237473
9027,18.053987,-6.4804368,-31.2509708,-26.0097961,26.3376465,-27.7388802,27.7388802
9028,18.055989,-6.47843361,-31.2878189,-26.0097961,26.3376465,-27.7540035,27.7540035
9029,18.057999,-6.47543287,-31.3249836,-26.0097961,26.3376465,-27.7691193,27.7691193
9030,18.059998,-6.47186565,-31.3619537,-25.9879456,26.3376465,-27.7842293,27.7842293
9031,18.061984,-6.46899223,-31.399971,-25.9879456,26.3376465,-27.7993298,27.7993298
9032,18.063988,-6.46647501,-31.4388008,-25.9879456,26.3376465,-27.8144226,27.8144226
9033,18.06599,-6.46410513,-31.4775047,-25.9879456,26.3595047,-27.8295078,27.8295078
9034,18.068003,-6.46309757,-31.5151634,-26.0097961,26.3595047,-27.8445854,27.8445854
9035,18.069985,-6.46297455,-31.5505848,-26.0097961,26.381361,-27.8596554,27.8596554
9036,18.071984,-6.46273136,-31.5845718,-26.0097961,26.4032173,-27.8747177,27.8747177
9037,18.073989,-6.46219158,-31.6177216,-26.0097961,26.4250736,-27.8897705,27.8897705
9038,18.075984,-6.46162987,-31.6514835,-26.0097961,26.4906445,-27.9048176,27.9048176
9039,18.078003,-6.46105242,-31.6855965,-26.0316544,26.5343571,-27.9198551,27.9198551
9040,18.079983,-6.460495,-31.7210388,-26.0316544,26.5562134,-27.934885,27.934885
9041,18.081986,-6.46057034,-31.7571621,-26.0535126,26.5780697,-27.9499073,27.9499073
9042,18.083987,-6.4592948,-31.7946873,-26.0753708,26.599926,-27.964922,27.964922
9043,18.085984,-6.45724869,-31.8337288,-26.0972214,26.599926,-27.979929,27.979929
9044,18.087999,-6.45499897,-31.8727837,-26.1190796,26.599926,-27.9949265,27.9949265
9045,18.089984,-6.45239592,-31.9109039,-26.1846542,26.6217842,-28.0099182,28.0099182
9046,18.091986,-6.4491396,-31.9485798,-26.2065048,26.6217842,-28.0249004,28.0249004
9047,18.093987,-6.44548178,-31.9854355,-26.2502213,26.6436405,-28.039875,28.039875
9048,18.095984,-6.44092035,-32.0230637,-26.2720795,26.6873531,-28.0548401,28.0548401
9049,18.097986,-6.43660402,-32.0615234,-26.2939377,26.7092094,-28.0697994,28.0697994
9050,18.100003,-6.43154097,-32.0997658,-26.3157883,26.7529221,-28.0847492,28.0847492
9051,18.101983,-6.42710876,-32.1389389,-26.3376465,26.7747803,-28.0996914,28.0996914
9052,18.10399,-6.42317247,-32.1798859,-26.3813629,26.7747803,-28.1146259,28.1146259
9053,18.106199,-6.41970158,-32.2214088,-26.4250717,26.7747803,-28.1295509,28.1295509
9054,18.108022,-6.41604233,-32.2642822,-26.4469299,26.7747803,-28.1444702,28.1444702
9055,18.110037,-6.41387606,-32.3068237,-26.4687881,26.7747803,-28.15938,28.15938
9056,18.112229,-6.41209555,-32.3482018,-26.4687881,26.7747803,-28.1742802,28.1742802
9057,18.114019,-6.41061497,-32.3857651,-26.4469299,26.7747803,-28.1891747,28.1891747
9058,18.115985,-6.40887594,-32.42202,-26.4469299,26.7747803,-28.2040596,28.2040596
9059,18.118015,-6.40710354,-32.4580154,-26.4469299,26.7966366,-28.2189369,28.2189369
9060,18.12023,-6.40526295,-32.4939079,-26.4469299,26.7966366,-28.2338066,28.2338066
9061,18.122116,-6.40326738,-32.5290756,-26.4469299,26.7966366,-28.2486668,28.2486668
9062,18.124051,-6.40109015,-32.5653458,-26.4687881,26.7966366,-28.2635193,28.2635193
9063,18.125987,-6.39969969,-32.602169,-26.4687881,26.8184929,-28.2783623,28.2783623
9064,18.127985,-6.3979435,-32.6378098,-26.4687881,26.8184929,-28.2931995,28.2931995
9065,18.130003,-6.39604902,-32.6722565,-26.4687881,26.8184929,-28.3080273,28.3080273
9066,18.131983,-6.39408588,-32.7062874,-26.4906464,26.8403492,-28.3228455,28.3228455
9067,18.133987,-6.39268398,-32.738163,-26.4906464,26.8622055,-28.337656,28.337656
9068,18.135984,-6.39055538,-32.7702026,-26.4906464,26.8840618,-28.352459,28.352459
9069,18.137985,-6.38829517,-32.803093,-26.5124969,26.9277763,-28.3672543,28.3672543
9070,18.13999,-6.38672543,-32.8364143,-26.5124969,26.9714909,-28.38204,28.38204
9071,18.142003,-6.38606644,-32.8689346,-26.5343552,27.0152035,-28.3968182,28.3968182
9072,18.143987,-6.38452435,-32.9017525,-26.5562134,27.0152035,-28.4115868,28.4115868
9073,18.145984,-6.38221598,-32.9364243,-26.5999298,27.0370579,-28.4263477,28.4263477
9074,18.147985,-6.37939453,-32.9730568,-26.6436386,27.0370579,-28.4410992,28.4410992
9075,18.149984,-6.37648773,-33.0109177,-26.687355,27.0370579,-28.455843,28.455843
9076,18.152006,-6.37367868,-33.0486374,-26.7310638,27.0370579,-28.4705791,28.4705791
9077,18.153987,-6.3702364,-33.0855675,-26.7529221,27.0370579,-28.4853058,28.4853058
9078,18.155984,-6.36606073,-33.1221924,-26.7529221,27.0370579,-28.5000248,28.5000248
9079,18.157986,-6.36232138,-33.1591568,-26.7747803,27.0370579,-28.5147343,28.5147343
9080,18.159984,-6.35903645,-33.1960793,-26.7747803,27.0370579,-28.5294361,28.5294361
9081,18.162,-6.35659027,-33.2329407,-26.7966385,27.0370579,-28.5441303,28.5441303
9082,18.163988,-6.3553071,-33.2698708,-26.8184967,27.0589161,-28.558815,28.558815
9083,18.165991,-6.35328913,-33.306366,-26.8622055,27.0589161,-28.5734901,28.5734901
9084,18.167983,-6.3516717,-33.3424759,-26.8840637,27.0807705,-28.5881577,28.5881577
9085,18.169991,-6.35010481,-33.3777428,-26.9277725,27.1026287,-28.6028156,28.6028156
9086,18.172003,-6.34881687,-33.4117088,-26.9277725,27.1244869,-28.617466,28.617466
9087,18.174003,-6.34820414,-33.4436417,-26.9496307,27.1681995,-28.6321087,28.6321087
9088,18.175984,-6.34711981,-33.4767113,-26.9496307,27.2119122,-28.6467419,28.6467419
9089,18.177986,-6.34647274,-33.5093727,-26.9496307,27.2556248,-28.6613655,28.6613655
9090,18.179991,-6.34638309,-33.5417328,-26.9496307,27.277483,-28.6759815,28.6759815
9091,18.181984,-6.34643936,-33.5748062,-26.9496307,27.277483,-28.690588,28.690588
9092,18.184005,-6.34666061,-33.609314,-26.9277725,27.2993374,-28.7051868,28.7051868
9093,18.185984,-6.3463707,-33.644104,-26.9496307,27.277483,-28.7197762,28.7197762
9094,18.187983,-6.34518671,-33.6790924,-26.9496307,27.277483,-28.7343578,28.7343578
9095,18.189988,-6.34318304,-33.7134056,-26.9496307,27.277483,-28.74893,28.74893
9096,18.191984,-6.34073734,-33.7470932,-26.9496307,27.277483,-28.7634926,28.7634926
9097,18.194006,-6.33900356,-33.7786255,-26.971489,27.277483,-28.7780476,28.7780476
9098,18.195984,-6.33716869,-33.8100243,-26.971489,27.277483,-28.792593,28.792593
9099,18.197983,-6.33509207,-33.8416824,-26.9933472,27.2993374,-28.8071308,28.8071308
9100,18.199988,-6.33304977,-33.8732071,-27.0152054,27.2993374,-28.8216591,28.8216591
9101,18.201985,-6.3313303,-33.9047279,-27.037056,27.3211956,-28.8361797,28.8361797
9102,18.203998,-6.32951784,-33.9367256,-27.0589142,27.3211956,-28.8506889,28.8506889
9103,18.205983,-6.32711267,-33.9697189,-27.1026306,27.3649082,-28.8651924,28.8651924
9104,18.207985,-6.32517624,-34.0024452,-27.1463394,27.4086208,-28.8796844,28.8796844
9105,18.209991,-6.32414865,-34.0346222,-27.1681976,27.4523335,-28.8941689,28.8941689
9106,18.211984,-6.32280159,-34.0667572,-27.2119141,27.4960461,-28.9086437,28.9086437
9107,18.214004,-6.32135916,-34.098465,-27.2119141,27.5179043,-28.923111,28.923111
9108,18.215984,-6.32022762,-34.1301498,-27.2119141,27.5397625,-28.9375687,28.9375687
9109,18.21799,-6.3198266,-34.1628723,-27.2119141,27.5397625,-28.9520168,28.9520168
9110,18.219991,-6.319139,-34.1968193,-27.2337723,27.5397625,-28.9664555,28.9664555
9111,18.221985,-6.31684542,-34.2325745,-27.2337723,27.5397625,-28.9808865,28.9808865
9112,18.224006,-6.31343126,-34.2687721,-27.2337723,27.5179043,-28.9953079,28.9953079
9113,18.225998,-6.31004286,-34.3052254,-27.2556229,27.5179043,-29.0097218,29.0097218
9114,18.227984,-6.30692959,-34.3412819,-27.2556229,27.5397625,-29.0241261,29.0241261
9115,18.229986,-6.3052578,-34.3749542,-27.2993393,27.5397625,-29.0385189,29.0385189
9116,18.231989,-6.30379105,-34.4078903,-27.3211975,27.5397625,-29.052906,29.052906
9117,18.234062,-6.30142736,-34.4404144,-27.3867645,27.5616169,-29.0672817,29.0672817
9118,18.235991,-6.29827738,-34.4728622,-27.430481,27.5834751,-29.0816498,29.0816498
9119,18.237984,-6.29545975,-34.5046883,-27.4523315,27.6053295,-29.0960083,29.0960083
9120,18.239985,-6.29288292,-34.5364952,-27.4523315,27.6490421,-29.1103573,29.1103573
9121,18.241985,-6.29077482,-34.5694733,-27.4741898,27.6927586,-29.1246986,29.1246986
9122,18.243988,-6.28811979,-34.6028328,-27.4741898,27.7364712,-29.1390285,29.1390285
9123,18.245999,-6.28506088,-34.6361961,-27.496048,27.7583256,-29.1533508,29.1533508
9124,18.247984,-6.28312349,-34.6703491,-27.496048,27.7801838,-29.1676636,29.1676636
9125,18.249986,-6.28239346,-34.7056313,-27.496048,27.7801838,-29.1819687,29.1819687
9126,18.251991,-6.28147554,-34.7408676,-27.5179062,27.7801838,-29.1962624,29.1962624
9127,18.253989,-6.27955484,-34.7756462,-27.5397644,27.7801838,-29.2105484,29.2105484
9128,18.255998,-6.27699566,-34.8090096,-27.561615,27.7801838,-29.2248249,29.2248249
9129,18.257984,-6.27448273,-34.8422623,-27.5834732,27.8020382,-29.2390919,29.2390919
9130,18.259985,-6.27144861,-34.8757858,-27.6271896,27.8020382,-29.2533493,29.2533493
9131,18.261984,-6.26759815,-34.9100952,-27.6490479,27.8238964,-29.2675972,29.2675972
9132,18.263987,-6.26379681,-34.9440269,-27.6490479,27.867609,-29.2818375,29.2818375
9133,18.266,-6.25953579,-34.9773941,-27.6490479,27.9113216,-29.2960663,29.2960663
9134,18.267984,-6.2552824,-35.0118294,-27.6708984,27.9331799,-29.3102875,29.3102875
9135,18.269984,-6.25282049,-35.0468674,-27.6490479,27.9768925,-29.3244991,29.3244991
9136,18.271985,-6.25014067,-35.0822716,-27.6490479,27.9768925,-29.3387012,29.3387012
9137,18.273988,-6.24799633,-35.1183891,-27.6490479,27.9768925,-29.3528938,29.3528938
9138,18.276,-6.24519396,-35.1540604,-27.6490479,27.9768925,-29.3670769,29.3670769
9139,18.278013,-6.24224806,-35.1880608,-27.6490479,27.9768925,-29.3812504,29.3812504
9140,18.279999,-6.24029398,-35.2200813,-27.6708984,27.9768925,-29.3954163,29.3954163
9141,18.28199,-6.23806572,-35.2503052,-27.6708984,27.9768925,-29.4095707,29.4095707
9142,18.283988,-6.23484325,-35.2800102,-27.6708984,27.9768925,-29.4237175,29.4237175
9143,18.285991,-6.23154497,-35.3094749,-27.6708984,27.9768925,-29.4378529,29.4378529
9144,18.287998,-6.22775793,-35.3390884,-27.6708984,27.9768925,-29.4519806,29.4519806
9145,18.289986,-6.22352743,-35.3682442,-27.6927567,27.9768925,-29.4660988,29.4660988
9146,18.291984,-6.21895742,-35.3975296,-27.6927567,27.9987507,-29.4802055,29.4802055
9147,18.293985,-6.21345425,-35.4265366,-27.6927567,27.9987507,-29.4943047,29.4943047
9148,18.295989,-6.20839882,-35.4547729,-27.7146149,28.0206051,-29.5083942,29.5083942
9149,18.298,-6.20426178,-35.4828377,-27.7146149,28.0206051,-29.5224743,29.5224743
9150,18.299988,-6.2004714,-35.5104523,-27.7364731,28.0424633,-29.5365448,29.5365448
9151,18.301983,-6.19633055,-35.5358543,-27.7583237,28.0643177,-29.5506058,29.5506058
9152,18.30399,-6.19240665,-35.5607643,-27.8020401,28.1080341,-29.5646553,29.5646553
9153,18.305984,-6.19000864,-35.5849495,-27.8238983,28.1517467,-29.5786972,29.5786972
9154,18.308,-6.18725777,-35.6094017,-27.8676071,28.1954594,-29.5927296,29.5927296
9155,18.309985,-6.18428755,-35.6354256,-27.8894653,28.2173138,-29.6067524,29.6067524
9156,18.311984,-6.18168831,-35.6618538,-27.9331818,28.239172,-29.6207657,29.6207657
9157,18.313987,-6.17947531,-35.6895142,-27.9331818,28.2610302,-29.6347675,29.6347675
9158,18.315984,-6.17690659,-35.7184067,-27.95504,28.239172,-29.6487617,29.6487617
9159,18.317984,-6.17378616,-35.7490158,-27.95504,28.2610302,-29.6627464,29.6627464
9160,18.319999,-6.17040491,-35.7794189,-27.9768906,28.2610302,-29.6767197,29.6767197
9161,18.321991,-6.16706991,-35.8091125,-27.9768906,28.2610302,-29.6906853,29.6906853
9162,18.323987,-6.16451311,-35.8377762,-27.9987488,28.2828846,-29.7046394,29.7046394
9163,18.325991,-6.16228533,-35.8648453,-28.020607,28.2828846,-29.7185841,29.7185841
9164,18.327991,-6.16021442,-35.8911209,-28.0643234,28.3265972,-29.7325211,29.7325211
9165,18.33003,-6.1592617,-35.9156799,-28.086174,28.3703098,-29.7464466,29.7464466
9166,18.332006,-6.15848017,-35.9404068,-28.1080322,28.4140263,-29.7603626,29.7603626
9167,18.333986,-6.15675354,-35.9661064,-28.1298904,28.4358807,-29.7742691,29.7742691
9168,18.335983,-6.15507841,-35.9926987,-28.1298904,28.4577389,-29.788166,29.788166
9169,18.337985,-6.15354109,-36.0218735,-28.1298904,28.4795933,-29.8020515,29.8020515
9170,18.34,-6.15137863,-36.0519333,-28.1298904,28.4795933,-29.8159294,29.8159294
9171,18.342118,-6.14871788,-36.0832443,-28.1298904,28.4795933,-29.8297958,29.8297958
9172,18.343986,-6.14628267,-36.1149063,-28.1298904,28.4795933,-29.8436546,29.8436546
9173,18.345984,-6.14436436,-36.1459351,-28.1298904,28.4795933,-29.857502,29.857502
9174,18.347986,-6.14267349,-36.1760559,-28.1298904,28.4795933,-29.8713398,29.8713398
9175,18.350002,-6.14021015,-36.2035103,-28.1298904,28.4795933,-29.8851662,29.8851662
9176,18.351984,-6.13764381,-36.2304192,-28.1517487,28.4795933,-29.8989849,29.8989849
9177,18.353988,-6.13527775,-36.2556839,-28.1517487,28.5014515,-29.9127922,29.9127922
9178,18.355985,-6.1327157,-36.281208,-28.1517487,28.5014515,-29.9265919,29.9265919
9179,18.357985,-6.13001633,-36.306488,-28.1517487,28.5233097,-29.9403801,29.9403801
9180,18.360014,-6.12730074,-36.331955,-28.1735992,28.5670223,-29.9541588,29.9541588
9181,18.3621,-6.12468719,-36.3582458,-28.1735992,28.6325893,-29.967926,29.967926
9182,18.364199,-6.12217522,-36.3857994,-28.1954575,28.6763058,-29.9816856,29.9816856
9183,18.366018,-6.12000942,-36.4153595,-28.2173157,28.6981602,-29.9954338,29.9954338
9184,18.368052,-6.11764193,-36.4459076,-28.2391739,28.6981602,-30.0091724,30.0091724
9185,18.3702,-6.11486864,-36.4793663,-28.2828827,28.7200184,-30.0228996,30.0228996
9186,18.372014,-6.11233854,-36.5130043,-28.3265991,28.7200184,-30.0366192,30.0366192
9187,18.374032,-6.11020422,-36.546814,-28.3703156,28.6981602,-30.0503273,30.0503273
9188,18.376026,-6.1073885,-36.5804863,-28.3921661,28.6981602,-30.0640259,30.0640259
9189,18.378227,-6.10330343,-36.6131287,-28.3921661,28.6981602,-30.0777149,30.0777149
9190,18.379985,-6.09908772,-36.6457825,-28.3921661,28.6981602,-30.0913925,30.0913925
9191,18.381985,-6.09464598,-36.6779556,-28.3921661,28.7200184,-30.1050606,30.1050606
9192,18.383989,-6.08985901,-36.7090111,-28.3921661,28.7200184,-30.1187191,30.1187191
9193,18.386,-6.08653545,-36.7389297,-28.3921661,28.7200184,-30.1323662,30.1323662
9194,18.387984,-6.08296108,-36.7689323,-28.3921661,28.7418728,-30.1460037,30.1460037
9195,18.389985,-6.07825851,-36.799427,-28.3921661,28.7418728,-30.1596317,30.1596317
9196,18.392001,-6.07382631,-36.8293152,-28.3921661,28.763731,-30.1732502,30.1732502
9197,18.393987,-6.07062101,-36.8571701,-28.3921661,28.7855854,-30.1868572,30.1868572
9198,18.395998,-6.0676322,-36.8844223,-28.3921661,28.8293018,-30.2004547,30.2004547
9199,18.397991,-6.06398726,-36.9103889,-28.4140244,28.8730145,-30.2140427,30.2140427
9200,18.399984,-6.06014729,-36.9363594,-28.4140244,28.9167271,-30.2276192,30.2276192
9201,18.401985,-6.05611897,-36.9623375,-28.4358826,28.9385853,-30.2411861,30.2411861
9202,18.403986,-6.052423,-36.9886017,-28.4577408,28.9385853,-30.2547417,30.2547417
9203,18.406004,-6.04854727,-37.0163536,-28.4795914,28.9385853,-30.2682877,30.2682877
9204,18.407984,-6.0446496,-37.0443153,-28.5233078,28.9385853,-30.2818241,30.2818241
9205,18.409986,-6.04133749,-37.0737343,-28.5670242,28.9167271,-30.2953491,30.2953491
9206,18.411984,-6.03748989,-37.1032524,-28.5888748,28.9167271,-30.3088646,30.3088646
9207,18.413989,-6.03307867,-37.1328773,-28.610733,28.9167271,-30.3223705,30.3223705
9208,18.416,-6.02858973,-37.1614227,-28.6325912,28.9167271,-30.335865,30.335865
9209,18.417989,-6.02478933,-37.1878777,-28.6325912,28.9385853,-30.34935,30.34935
9210,18.419985,-6.0212841,-37.2141685,-28.6325912,28.9385853,-30.3628235,30.3628235
9211,18.421985,-6.01810932,-37.2408218,-28.6325912,28.9385853,-30.3762875,30.3762875
9212,18.423988,-6.01490021,-37.2680664,-28.6325912,28.9385853,-30.38974,30.38974
9213,18.426013,-6.01054621,-37.2962418,-28.6325912,28.9604931,-30.403183,30.403183
9214,18.428001,-6.00637436,-37.324955,-28.6325912,28.9604931,-30.4166164,30.4166164
9215,18.429989,-6.0040164,-37.3538361,-28.6325912,28.9823513,-30.4300385,30.4300385
9216,18.431984,-6.00191069,-37.3820915,-28.6325912,28.9823513,-30.4434509,30.4434509
9217,18.433987,-6.00017977,-37.4088707,-28.6325912,29.0260639,-30.456852,30.456852
9218,18.435989,-5.99804592,-37.4358673,-28.6544495,29.0479221,-30.4702435,30.4702435
9219,18.437999,-5.99593306,-37.4636383,-28.6544495,29.0916348,-30.4836235,30.4836235
9220,18.439983,-5.99385357,-37.4913445,-28.6763077,29.1353474,-30.496994,30.496994
9221,18.441991,-5.99179935,-37.518856,-28.6981583,29.1572056,-30.5103531,30.5103531
9222,18.443987,-5.98965216,-37.5465622,-28.7418747,29.17906,-30.5237007,30.5237007
9223,18.446028,-5.98788214,-37.5759697,-28.7637329,29.17906,-30.5370407,30.5370407
9224,18.447999,-5.98581505,-37.6058807,-28.8074417,29.1572056,-30.5503674,30.5503674
9225,18.449984,-5.98298407,-37.6377869,-28.8511581,29.1572056,-30.5636864,30.5636864
9226,18.45199,-5.98008442,-37.6695747,-28.8730164,29.1572056,-30.576992,30.576992
9227,18.453988,-5.976511,-37.6996117,-28.8730164,29.1572056,-30.5902882,30.5902882
9228,18.455991,-5.97288227,-37.7295952,-28.8948669,29.1572056,-30.6035748,30.6035748
9229,18.457999,-5.96891403,-37.7594185,-28.8948669,29.1572056,-30.6168499,30.6168499
9230,18.459983,-5.96493721,-37.7892303,-28.8948669,29.1572056,-30.6301136,30.6301136
9231,18.461983,-5.96181536,-37.8199539,-28.9167252,29.1572056,-30.6433678,30.6433678
9232,18.463989,-5.95944452,-37.8518257,-28.9167252,29.17906,-30.6566105,30.6566105
9233,18.465991,-5.9573431,-37.8839302,-28.9385834,29.17906,-30.6698437,30.6698437
9234,18.468004,-5.95537138,-37.9161415,-28.9604416,29.17906,-30.6830654,30.6830654
9235,18.469985,-5.95383692,-37.9480705,-29.0041504,29.17906,-30.6962776,30.6962776
9236,18.471986,-5.95227003,-37.9796448,-29.0260086,29.17906,-30.7094784,30.7094784
9237,18.473989,-5.95078039,-38.011097,-29.069725,29.2009182,-30.7226677,30.7226677
9238,18.475984,-5.9488287,-38.0431213,-29.0915833,29.2227726,-30.7358475,30.7358475
9239,18.478003,-5.94656944,-38.0749931,-29.1134338,29.2227726,-30.7490158,30.7490158
9240,18.479984,-5.94441509,-38.1060066,-29.1134338,29.266489,-30.7621727,30.7621727
9241,18.48199,-5.94242668,-38.136631,-29.1134338,29.3102016,-30.7753201,30.7753201
9242,18.483986,-5.94056988,-38.1675453,-29.0915833,29.3539143,-30.788456,30.788456
9243,18.48599,-5.93833828,-38.1998787,-29.0915833,29.3976269,-30.8015823,30.8015823
9244,18.487991,-5.93580675,-38.2338486,-29.0915833,29.4194851,-30.8146973,30.8146973
9245,18.489999,-5.93363619,-38.2691727,-29.0915833,29.4194851,-30.8278008,30.8278008
9246,18.491984,-5.93181896,-38.3051338,-29.0915833,29.4194851,-30.8408947,30.8408947
9247,18.49399,-5.92994738,-38.3409729,-29.1134338,29.4194851,-30.8539753,30.8539753
